"year","month","day","site","side-LTERtransect","zone-LTERreplicate","transect","classcode","size","mpa_status","reserve","year_mpa","count","area"
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",0.9,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",1.2,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",1.4,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",1.7,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",2.9,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",3.3,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",3.4,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",4.1,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",4.2,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",4.6,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",4.8,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",4.8,"reference","OUT",0,2,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",4.9,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",4.9,"reference","OUT",0,2,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",4.9,"reference","OUT",0,3,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",4.9,"reference","OUT",0,4,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",5,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",5.1,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",5.3,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",5.7,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",5.8,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",6,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",6.2,"reference","OUT",0,1,NA
2003,11,"4","SMI_TYLER_BIGHT","W","MID",NA,"STRPURAD",6.8,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","E","INNER",NA,"STRPURAD",2.7,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",1.3,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",1.4,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",1.5,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",1.6,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",1.8,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",1.9,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",2.1,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",2.2,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",2.4,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",2.5,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",2.5,"reference","OUT",0,2,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",2.6,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",2.7,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",2.7,"reference","OUT",0,2,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",2.7,"reference","OUT",0,3,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",2.8,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",2.8,"reference","OUT",0,2,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",2.8,"reference","OUT",0,3,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",2.8,"reference","OUT",0,4,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",2.9,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",2.9,"reference","OUT",0,2,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",3,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",3.1,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",3.2,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",3.2,"reference","OUT",0,2,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",3.3,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",3.3,"reference","OUT",0,2,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",3.3,"reference","OUT",0,3,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",3.3,"reference","OUT",0,4,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",3.5,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",3.5,"reference","OUT",0,2,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",3.5,"reference","OUT",0,3,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",3.6,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",3.6,"reference","OUT",0,2,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",3.7,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",3.7,"reference","OUT",0,2,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",3.7,"reference","OUT",0,3,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",3.8,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",4.4,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",4.5,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",4.6,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",4.6,"reference","OUT",0,2,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",4.6,"reference","OUT",0,3,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",4.8,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",4.8,"reference","OUT",0,2,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",5,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",5.1,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",5.6,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",5.6,"reference","OUT",0,2,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",6,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",6.5,"reference","OUT",0,1,NA
2003,11,"5","SMI_CUYLER","W","INNER",NA,"STRPURAD",6.5,"reference","OUT",0,2,NA
2003,11,"6","SMI_CROOK_POINT","E","OUTER",NA,"STRPURAD",3.1,"reference","OUT",0,1,NA
2003,11,"6","SMI_CROOK_POINT","E","OUTER",NA,"STRPURAD",4.9,"reference","OUT",0,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",1.6,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",1.9,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",2.4,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",2.5,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",2.6,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",2.8,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",3.2,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",3.2,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",3.2,"SMR","IN",2003,3,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",3.2,"SMR","IN",2003,4,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",3.2,"SMR","IN",2003,5,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",3.2,"SMR","IN",2003,6,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",3.9,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",3.9,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",4,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",4,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",4.5,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",4.6,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",4.6,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",4.6,"SMR","IN",2003,3,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",4.7,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",4.7,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",4.7,"SMR","IN",2003,3,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",4.8,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",4.9,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",4.9,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",5,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",5,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",5.1,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",5.1,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",5.1,"SMR","IN",2003,3,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",5.2,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",5.7,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",5.8,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",5.9,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","CEN","MID",NA,"STRPURAD",6.5,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",1.4,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",1.4,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",1.6,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",1.7,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",1.7,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",1.7,"SMR","IN",2003,3,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",1.8,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",2.1,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",2.4,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",2.5,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",2.5,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",2.5,"SMR","IN",2003,3,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",2.5,"SMR","IN",2003,4,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",2.6,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",2.7,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",2.7,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",2.9,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",2.9,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3,"SMR","IN",2003,3,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3,"SMR","IN",2003,4,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3,"SMR","IN",2003,5,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3,"SMR","IN",2003,6,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3.1,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3.2,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3.3,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3.4,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3.4,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3.4,"SMR","IN",2003,3,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3.7,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3.7,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3.7,"SMR","IN",2003,3,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3.7,"SMR","IN",2003,4,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3.7,"SMR","IN",2003,5,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3.8,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3.8,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3.9,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",3.9,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",4,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",4,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",4,"SMR","IN",2003,3,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",4.2,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",4.2,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",4.2,"SMR","IN",2003,3,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",4.3,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",4.3,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",4.3,"SMR","IN",2003,3,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",4.3,"SMR","IN",2003,4,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",4.4,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",4.4,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",4.6,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",4.8,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",4.8,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",4.9,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",5,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",5,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",5.3,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",5.3,"SMR","IN",2003,2,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",5.3,"SMR","IN",2003,3,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",5.3,"SMR","IN",2003,4,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",5.3,"SMR","IN",2003,5,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",5.3,"SMR","IN",2003,6,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",5.3,"SMR","IN",2003,7,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",5.4,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",5.5,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",5.7,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",6,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",6.2,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",6.3,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","INNER",NA,"STRPURAD",6.8,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","OUTER",NA,"STRPURAD",3,"SMR","IN",2003,1,NA
2003,11,"7","SRI_CARRINGTON","W","OUTER",NA,"STRPURAD",3,"SMR","IN",2003,2,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",0.6,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",1,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",1.2,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",1.2,"reference","OUT",0,2,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",1.3,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",1.3,"reference","OUT",0,2,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",1.3,"reference","OUT",0,3,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",1.4,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",1.5,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",1.6,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",1.8,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",1.8,"reference","OUT",0,2,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",1.9,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2,"reference","OUT",0,2,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2,"reference","OUT",0,3,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2,"reference","OUT",0,4,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2,"reference","OUT",0,5,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2,"reference","OUT",0,6,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2.1,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2.1,"reference","OUT",0,2,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2.1,"reference","OUT",0,3,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2.2,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2.2,"reference","OUT",0,2,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2.2,"reference","OUT",0,3,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2.4,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2.5,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2.6,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2.6,"reference","OUT",0,2,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2.6,"reference","OUT",0,3,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2.7,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",2.9,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3,"reference","OUT",0,2,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3,"reference","OUT",0,3,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3,"reference","OUT",0,4,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3,"reference","OUT",0,5,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.1,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.1,"reference","OUT",0,2,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.3,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.3,"reference","OUT",0,2,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.4,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.4,"reference","OUT",0,2,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.4,"reference","OUT",0,3,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.4,"reference","OUT",0,4,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.4,"reference","OUT",0,5,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.4,"reference","OUT",0,6,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.4,"reference","OUT",0,7,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.6,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.6,"reference","OUT",0,2,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.6,"reference","OUT",0,3,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.6,"reference","OUT",0,4,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.6,"reference","OUT",0,5,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.7,"reference","OUT",0,1,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.7,"reference","OUT",0,2,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.7,"reference","OUT",0,3,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.7,"reference","OUT",0,4,NA
2004,7,"13","SCI_HAZARDS","CEN","INNER",1.2,"STRPURAD",3.7,"reference","OUT",0,5,NA
