campus,method,year,month,day,site,side,zone,transect,classcode,size,depth,observer,count
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,MESFRAAD,9.3,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,MESFRAAD,9.4,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,MESFRAAD,9.5,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,MESFRAAD,9.8,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,MESFRAAD,10.8,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,0.9,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,1.1,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,1.3,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,1.4,,IAN TANIGUCHI,2
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,1.6,,IAN TANIGUCHI,2
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,1.8,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,1.9,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,2,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,2.1,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,2.2,,IAN TANIGUCHI,4
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,2.3,,IAN TANIGUCHI,3
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,2.7,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,2.8,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,2.9,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,3,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,3.1,,IAN TANIGUCHI,2
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,3.6,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,3.7,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,4,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,4.1,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,INNER,,STRPURAD,4.7,,IAN TANIGUCHI,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,2.2,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,3.6,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,4,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,4.2,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,4.4,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,4.7,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,4.8,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,4.9,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,5,,CHRIS GOTSCHALK,3
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,5.1,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,5.2,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,5.3,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,5.5,,CHRIS GOTSCHALK,3
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,5.6,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,5.7,,CHRIS GOTSCHALK,3
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,5.9,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,6.2,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,6.3,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,6.8,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,7.1,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,7.5,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,8.4,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,8.5,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,17,SMI_PRINCE_ISLAND,W,OUTER,,MESFRAAD,9.1,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,1.7,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,2.2,,CHRIS GOTSCHALK,3
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,2.3,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,2.4,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,2.7,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,2.8,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,2.9,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,3,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,3.1,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,3.2,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,3.3,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,3.4,,CHRIS GOTSCHALK,3
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,3.6,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,4.1,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,4.3,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,4.9,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,6.1,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,7.2,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,8.5,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,8.6,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,8.7,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,8.9,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,9.2,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,9.6,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,9.7,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,9.9,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,10,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,MESFRAAD,10.6,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,1.1,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,1.8,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,2.1,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,2.2,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,2.5,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,2.8,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,3,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,3.1,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,3.2,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,3.3,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,3.4,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,3.6,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,3.7,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,3.8,,CHRIS GOTSCHALK,4
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,3.9,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,4,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,4.3,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,4.5,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,4.6,,CHRIS GOTSCHALK,3
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,4.7,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,4.8,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,4.9,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,MID,,STRPURAD,5,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,1.3,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,1.6,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,2.1,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,3.5,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,3.7,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,4.2,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,4.3,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,4.4,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,4.6,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,4.7,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,4.8,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,5.1,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,5.2,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,5.3,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,5.4,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,5.5,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,5.7,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,5.9,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,6.1,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,6.3,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,6.4,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,6.7,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,7.1,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,7.4,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,7.6,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,7.8,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,8,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,8.1,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,8.2,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,8.6,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,8.8,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,8.9,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,MESFRAAD,9.6,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,2,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,2.2,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,2.3,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,2.4,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,2.5,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,2.6,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,2.7,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,3,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,3.1,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,3.2,,CHRIS GOTSCHALK,4
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,3.3,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,3.4,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,3.5,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,3.6,,CHRIS GOTSCHALK,3
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,3.7,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,3.8,,CHRIS GOTSCHALK,3
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,3.9,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,4,,CHRIS GOTSCHALK,2
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,4.4,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,18,SRI_CARRINGTON,E,OUTER,,STRPURAD,4.6,,CHRIS GOTSCHALK,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,1.2,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,1.4,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,1.5,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,1.7,,SEAN HOOBLER,2
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,2.1,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,2.6,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,3,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,3.1,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,4.2,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,4.6,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,4.9,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,5.1,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,5.2,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,5.5,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,5.6,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,6,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,6.1,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,6.2,,SEAN HOOBLER,2
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,6.4,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,6.9,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,7.6,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,7.7,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,8,,SEAN HOOBLER,2
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,8.2,,SEAN HOOBLER,2
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,MESFRAAD,8.3,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,STRPURAD,0.9,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,STRPURAD,1.5,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,STRPURAD,1.8,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,STRPURAD,2,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,STRPURAD,2.1,,SEAN HOOBLER,2
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,STRPURAD,2.2,,SEAN HOOBLER,3
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,STRPURAD,2.4,,SEAN HOOBLER,1
UCSB,SBTL_SIZEFREQ,2003,10,30,SCI_PAINTED_CAVE,E,INNER,,STRPURAD,2.5,,SEAN HOOBLER,3
